jan-20,fev-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,set-20,out-20,nov-20,dez-20
199.01,87.53,74.89,42.35,42.35,42.35,59.02,72.65,81.5,64.71,77.4,55.91
201.789364,192.06,235.22,105.62,90.34,75.91,80.15,42.39,53.4,42.35,42.35,42.35
166.81,118.19,68.17,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
391.04,513.89,513.89,217.93,272.17,278.66,256.99,200.45,256.99,123.39,148.79,130.12
46.27,68.36,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
104.01,42.35,42.35,42.35,42.35,42.35,43.84,42.39,48.44,42.35,42.35,42.35
204.4,199.77,211.22,128.68,147.415161,159.91,142.13,158.84,153.03,136.92,110.78,48.57
372.42,248.18,228.12,216.45,240.56,206.92,263.59,263.11,311.61,310.64,203.45,164.37
513.89,513.89,513.89,513.89,209.64,250.34294,251.31324,358.76,358.19,513.89,513.89,373.37
140.8,195.524876,187.29,197.7,105.5,81.657894,120.57,149.12,113.06,130.62,110.84,85.82
216.5,159.04,208.28,137.13,76.15,55.08,56.44,107.153496,104.26,199.02,200.42,103.55
101.23,92.04,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
125.45,143.3,86.09,95.44,93.6,65.11,75.01,106.78,90.28,62.38,42.35,42.35
358.33,512.95,316.16,147.67,120.022135,46.373816,61.21,53.48,81.66,92.840454,42.35,92.08
241.82,256.99,242.69,130.875,45.87,42.35,126.25,143.38,149.18,152.2,132.07,91.82
237.76,128.87,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
118.68,199.41,190.993954,167.08,66.985168,42.35,42.35,42.35,42.35,42.35,42.35,42.35
184.84,121.54,121.28,104.88,104.86,63.041938,48.05,70.85,42.35,42.35,42.35,42.35
263.91,150.11,197.26,170.13,206.190203,184.4,142.13,101.897168,110.57,106.79,109.59,62.78
257.41,362.86,513.89,159.62,42.35,256.99,226.82,147.26,144.31,106.84,109.594861,97.2
273.51,208.952239,224.51,94.375,42.35,159.605458,135.07,139.41,102.99,85.02,42.35,46.987582
273.51,513.89,513.89,513.89,513.89,513.89,513.89,513.89,513.89,218.16,128.36,91.82
272.34,427.68,470.355094,271.02,276.28,203.39,311.54,296.1,327.76,193.73,137.767664,130.12
45.73,42.35,42.35,42.35,42.35,59.98,42.35,42.35,42.35,42.35,42.35,42.35
104.01,68.36,42.35,42.35,49.77,55.24,56.44,49.84,42.35,42.35,42.35,42.35
199.19461,213.2,212.68,107.54,88.98,159.11,42.35,42.35,42.35,42.35,42.35,42.35
267.88,261.29,312.83,273.99,235.35,275.13,342.47,296.1,281.61,304.61,221.22,195.56
513.89,357.09,336.96,256.99,276.28,279.03,127.23,140.36808,137.69,92.33,73.05,42.35
248.57,155.52,104.51,150.29,140.37,159.91,189.99,137.6,146.38,106.85,111.99,112.51
198.83,213.04,202.54,201.615,131.42,169.46,158.39,123.12,176.385778,184.66,152.55,141.33
480.01,438.05,242.94,257.05,222.06,221.64,378.99,282.14,422.16,218.16,255.83,207.5
125.45,144.69,141.75,216.3,147.41,205.243162,209.250722,158.82,123.79,150.26,153.26,174.29
129.14,221.77,130.091876,45.14,111.18,236.86,224.1,207.4,208.86,287.19,248.75,237.82
180.208092,125.12,113.61,151.02,147.41,141.65,176.56,128.08,90.59,59.06,42.35,42.35
199.01,264.39,237.2,181.38,210.38,202.18,215.32,191.82,121.162969,113.97,115.06,156.03
99.83,121.54,151.68,181.38,154.65,232.63,183.61,150.64,169.42,240.77,284.37,232.74
140.79,145.67,42.35,62.56,72.25,88.98,80.15,80.9,71.62,99.75,75.91,89.73
168.14,112.95,103.31,215.3,194.39,160.25,142.65,150.83,104.26,131.17,194.82,114.08
282.92,269.8,221.342432,232.97,214.28,210.46,119.32,169.9,135.29,83.9,111.99,119.81
125.45,161.33,206.93,228.76,182.67,222.17,182.31,181.867352,182.765524,213.82,215.57,220.05
125.7,87.552766,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
513.89,513.89,513.89,513.89,513.89,513.89,208.4,226.09,222.61,228.37,170.51,180.1
209.11,287.82,299.03,272.95,229.82,200.62,176.95,191.42,180.6,130.42,157.93,130.12
157.34,154.814876,236.47,254.455,158.19,182.39648,178.7,209.29,218.82,224.16,205.37,233.46
346.74,323.38,368.37,42.35,263.17,289.53,337.51,284.07,273.15,266.86,255.93,232.74
513.89,513.89,513.89,513.89,369.89,388.36,272.71603,361.44,290.7,483.76,406.45,436.71
338.13,265.24,349.01,307.12,257.26,494.32,513.89,464.77,281.31,513.89,513.89,513.89
329.26,215,178.61,137.13,68.66,122.666126,108.44,104.36,64.21,154.58,101.99,111.21
204.96,110.26,55.34,75.72,51.61,84.13,42.35,42.428696,42.35,42.35,42.35,42.35
77.91,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
307,317.44,180.09,182.78,79.93,137.51,142.95,193.62,180.63,100.7,76.83,48.12
