jan-21,fev-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,set-21,out-21,nov-21,dez-21
66.15,83.43,39.68,39.68,88.98,74.57,69.74,79.22,73.04,70.74,78.504861,85.8
104.44,123.13,125.01,117.17,87.98,118.53,169.38,134.57,163.23,145.2,159.09,52.69
39.68,112.19,126.94,90,70.91,52.39,42.1,58.77,87.84,55.935884,90.63,39.68
126.49,154.65,194.19,219.51,185.51,224.94,245.54,258.2,321.51,342.74,559.75,402.93
39.68,129.32,79.29,98.23,95.6,39.68,41.68,41.52,43.78,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,60.7,49.03,58.23,43.59,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
81.16,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,43.23754,39.68,39.68,39.68,39.68
56.78,39.68,39.68,39.68,39.68,52.09,41.53,39.68,39.68,39.68,39.68,39.68
97.7,89.03,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,53.98,39.68,39.68,39.68,39.68,39.68
82.82,55.07,125.971759,97.54,123.75,106.24,100.47,66.88,63.35,77.97,76.08,39.68
131.23,64.13,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
71.56,81.29,39.68,39.68,39.68,39.68,39.68,39.68,39.68,49.77,55.88,39.68
55.15,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,44.15,39.68,39.68,46.62,69.3,76.742772,54.15
161.29,151.64,125.875064,39.68,39.68,77.11,88.88,55.47,47.21,60.28,59.86,50.3
55,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,75,53.98,39.68,39.68,39.68,39.68,39.68
97.5,39.68,39.68,39.68,39.68,60.7,66.07,71.72366,46.18,50.11,45.31,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
59.09,84.5,82.49,82.49,73.87,103.45,92.49284,97.34,63.89,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,65.03,58.51,79.37,102.27,69.67408,69.369976,97.83
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,68.41,63.52,88.98,54.29,75.03,76.834861,135.795055
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,44.312732,39.68,39.68
39.68,81.35,39.68,39.68,39.68,39.68,42.1,39.68,39.68,39.68,39.68,39.68
129.58,39.68,39.68,39.68,39.68,41.87,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
57.72,83.47,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,52.09,42.88,39.68,39.68,39.68,39.68,39.68
61.95,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,75,92.67,88.98,102.28,89.32,63.84,53.88
