jan-20,fev-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,set-20,out-20,nov-20,dez-20
103.535094,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,58.75,78.02,93.5,85.955835,71.95,42.35,42.35
139.266014,190.82,205.21769,201.21,208.111556,183.32,175.38,168.4,195.103931,196.07,192.31,176.49
42.35,86.01,42.35,70.34,120.54,142.85,140.33,124.84,141.21,161.83,186.782613,252.49
92.4,98.8,42.35,42.35,42.35,42.35,110.81,107.1,115.6,140.77,137.83,137.59
53.88,67.03,42.35,42.35,67.03,42.35,59.59,42.35,55.02,62.26,45.15,42.35
42.35,42.35,42.35,42.35,42.35,56.27,58.57,44.78,64.82,44.301534,71.8,42.35
108.04,94.28,42.35,42.35,42.35,42.35,66.3,69.18,63.86,86.35,124.05,160.31
136.576696,68.73,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
145.1,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,49.79,72.84,47.1893
140.185702,56.91,42.35,42.35,42.35,42.35,87.28,102.52,96.51,127.5,128.98,45.41
195.87,155.131935,216.272282,221.91,206.68,220.078962,217.17,207.68,175.75,182.75,121.13,112.16
86.62,63.03,45.73,42.35,42.35,42.35,42.35,42.35,42.35,46.83,52.611326,60.81
164.76837,177.574799,211.632766,116.295,92.71,84.89,94.6,78.56,42.35,42.35,42.35,42.35
92.66,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
87.8,42.35,42.35,42.35,42.35,61.25,59.95,66.29,45.53,42.35,42.35,47.25
59.92,95.3,42.35,67.03,42.35,91.15,105.1,69.12,56.25,74.75,44.24,83.4
48.57,83.46,42.35,88.51,42.35,74.6,80.51,75.97,73.21,90.627538,67.03,42.35
42.35,42.35,42.35,42.35,42.35,91.16,105.1,69.87,75.17,118.595977,53.94,80.62
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,50.33,42.35,42.35
198.02,118.11,115.49,130.28,125.17,96.74,83.4,79.88,91.24,128.809396,125.254861,61.08
227.48786,215.28,160.38982,187.09,209.06,122.95,111.89,57.32,63.8,42.587538,45.26,42.35
192,209.82,226.494682,248.42,284.69,239.668992,234.68,229.95,256.67,206.2,200.81,135.32657
146.462426,194.81,196.414118,160.54,153.26,123.67,192.36,184.57,154.08,172.05,152.68,63.87
233.15974,228.12,200.136594,144.25,137.92,134.43,140.33,116.049808,141.21,107.08,114.72,108.22
60.07,42.35,103.25,146.05,162.06,42.35,72.51,104.49,88.22,91.94,94.97,86.67
161.59,88.74,45.501656,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
108.17,44.490354,42.35,42.35,42.35,42.35,69.46,42.35,42.35,42.35,42.35,42.35
42.35,116.17,50.45,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
203.58,55.77,42.35,42.35,42.35,42.35,57.92,42.35,42.35,42.35,42.35,42.35
133.24,53.65,42.35,42.35,42.35,58.75,92.34,93.5,102.6,126.46594,77.3,61.85
189.233576,214.55,175.658612,151.105,188.08,168.51,172.4,168.63,156.605167,125.02,134.99,119.85
88.52,56.170229,42.35,42.35,42.35,95.78,92.38,42.35,51.90835,82.14,42.35,42.35
58.156562,42.35,42.35,42.35,42.35,42.35,42.35,42.35,47.227645,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,139.77,163.71,138.36,140.27,92.01,69.07,67.03
49.45,64.08,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,59.94,49.89336,48.951279,42.35,42.35,42.35
50.45,68.11,143.89,42.35,42.35,42.35,100.75,99.8,111.08,146.48,139.21,42.35
42.35,42.35,42.35,42.35,42.35,75.56,50.45,45.43,44.24,42.35,42.35,42.35
86.62,85.2,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,52.77,42.35,42.35,42.35,42.35,42.35,42.35
115.28,55.77,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,110.78,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
122.9,180.88,151.78,162.98,140.47,124.08,145.26,136.62,122.356783,117.96469,115.52,42.35
162.96,94.873318,93.74649,129.57,42.35,42.35,46.81,42.35,42.35,42.35,42.35,42.35
199.47,244.93764,244.74,243.75,247.485204,217.5,168.4,167.29,179.23,145.36,137.28,189.67
162.43,137.179498,218.529068,245.7,289.65,288.6,255.83,280.02,253.38,271.85,293.98,240.57
42.35,42.35,82.09,82.36,88.64,85.01,87.28,88.52,96.36,98.42,129.79,118.26
42.35,42.35,53.93885,71.32,210.81,234.1,143.1,168.787352,216.11,179.31,153.57,154.17
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,62.593556,80.63,42.35,42.35,42.35,44.78,44.21,56.651448,77.31,42.35
42.35,42.35,42.35,42.35,42.35,42.35,55.51,56.11,64.289038,74.06,111.61,120.83213
42.35,42.35,42.35,42.35,42.35,42.35,130.04,101.1,136.782575,178.69,135.13,135.06
42.35,42.35,42.35,46.22,42.35,42.35,66.86,73.88,76.5,72.1,112.33,47.95
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
80.44,66.31,76.74,42.35,42.35,42.35,67.39,66.29,42.35,42.35,42.35,42.35
164.76837,120.32,45.501656,42.35,42.35,42.35,68.25,42.35,42.35,42.35,42.35,42.35
145.54,58.62,45.95,82.35,42.35,42.35,72.51,75.134944,72.27,57.228338,46.19,42.35
144.28,125.19,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
487.72,513.89,153.963106,47.715,42.35,42.35,98.64,74.73,79.56,42.35,42.35,42.35
204.68,182.58,155.57,120.97,47.055688,42.35,42.35,42.35,42.35,42.35,42.35,42.35
140.12,42.35,42.35,42.35,42.35,42.35,105.93,87.19,92.99,42.35,42.35,42.35
183.05,95.96,92.03,78.63,42.35,42.35,53.72,42.35,49.02,42.35,42.35,42.35
201.12273,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
232.71,228.14,196.79,154.7,168.024168,113.42,116.29,107.1,85.94,51.746588,43.8,42.35
192,51.020379,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
147.25,136.926186,48.2,42.35,42.35,54.05,78.07,69.18,68.8,57.776676,71.8,42.35
199.12,204.81,141.53464,182.92,202.978818,163.35,177.26,185.708864,176.75,117.96469,94.94,88.62
227.62,215.28,174.18735,229.92,166.67,189.79,176.295686,178.293387,106.431556,125.774582,135.014646,61.08
243.46,294.48,111.57,42.35,42.35,42.35,105.1,75.73,74.25,60.68,53.38,91.74
239.15,211.75,133.56,159.42,176.54,166.35,192.34,168.16,159.595167,88.42,69.07,42.35
145.54,194.92,72.65,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
153.09,138.97,114.47,82.205,77.68,92.92,111.89,107.110672,138.08,73.74378,112.33,116.070322
256.31,147.74,106.51,63.54,93.08,133.43,182.04,93.73,85.94,48.89,76.05,60.3
190.5,155.38,155.57,155.31,176.54,145.84,156.65,168.787352,205.44,204.82,215.19,116.843858
86.62,42.35,42.35,42.35,42.35,64.88,68.13,50.09,46.55,67.37,90.64,42.35
199.42,176.47,222.046714,153.53,124.846672,144.9,178.54,198.64,208.08,105.802823,137.863812,126.352936
196.47,71.75,42.35,42.35,74.6,112.87,142.16,127.183387,102.13,90.98,81.222915,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
191.63,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
119.435094,42.35,42.35,42.35,42.35,42.35,48.75,52.7,42.35,42.35,42.35,42.35
100.979982,64.08,113.53,84.24,109.07,108.43,112.09,127.96,125.07,106.05,122.404861,80.44
189.45,152.662893,205.21769,256.31,246.07,250.85,296.93,287.64,315.51,367.74,287.25,252.168136
106.77,42.35,42.35,42.35,42.35,42.35,59.95,42.35,42.35,42.35,42.35,82.56
460.55,388.15,178.681422,121.745,42.35,252.61,249.74,276.86,279.35,245.54,220.06,352.3
149.305192,56.214174,42.35,42.35,120.55,106.75,111.89,109.32,70.8,57.233392,81.227776,92.49
149.3,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
57.06,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
92.4,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
148.05,88.13,128.78,124.73,42.35,65.11,70.77,69.18,53.055718,88.74,92.46,58.6
89.08,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,45.69,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,55.51,69.18,42.35,42.35,42.35,42.35
