jan-21,fev-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,set-21,out-21,nov-21,dez-21
39.68,39.68,39.68,39.68,39.68,79.78,71.08,83.71835,81.739352,84.35,78,63.06
39.68,39.68,39.68,39.68,39.68,72.12,59.9,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,51.24,47.54,55.25,45,52.7,39.68
96.14,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
267.1,153.99,213.14,295.96,176.21,222.19,189,207.3,223.97,82.87,61.05,56.76
39.68,39.68,39.68,39.68,39.68,39.68,41.19,39.68,39.68,39.98,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,40.42,39.68,39.68,39.68,39.68
142.7805,39.68,63.943745,151.55,165.63,125.51,72.88,42.99,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
159.18,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
311.16,148.57,133.01,121.05,108.7,77.81,39.68,39.68,39.68,39.68,39.68,39.68
71.1,59.96,50.97,39.68,56.62,77.81,58.33,47.91,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,88.64,69.44,70.85405,58.8,46.78,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
174.89,127.86,115.52,92.86,63.49,73.26,83.96,103.96,96.24,102.16,98.05,94.37
39.68,39.68,39.68,39.68,39.68,39.68,64.55,39.68,39.68,39.68,39.68,39.68
40.68,39.68,39.68,39.68,39.68,39.68,59.22,58.35958,84.49,68.976036,66,62.626601
39.68,39.68,39.68,77.37,39.68,39.68,39.68,39.68,39.68,40.95,39.68,39.68
150.37,115.58,72.18,39.68,39.68,87.69,85.6,94.83,66.73,41.22,39.68,39.68
162.01,64.18,80.355269,121.96,50.16,57.82,46.01,57.99753,63.09334,49.09,61.12,96.95
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
56.37,39.68,39.68,39.68,39.68,39.68,41.19,49.31,39.68,39.68,39.68,39.68
39.68,39.68,39.68,59.27,39.68,39.68,39.68,39.68,39.68,39.68,39.68,68.56
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
110.13,137.49,113.8,39.68,68.12,39.68,78.89,59.79263,67.99,40.51,46.779857,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,61.23,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
117.45,87.72,113.61,88.63,67.12,97.42,153.07,130.38,108.2,136.78,98.704861,96.79
282.12,236.73,159.83,130.45,176.21,178.2,152.05,138.32,140.5,183.37,158.15,208.5
53.49,95.06,91.597523,88.38,123.06,125.29,135.97918,134.73,148.25,169.73,219.63,211.8
55.46,61.73,153.21,155.92,115.08,125.63,98.33,59.79263,40.033674,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,64.42,39.68,39.68,39.68,39.68,39.68,39.68
96.14,64.56,39.68,110.78,138.29,163.17,150.32,134.75,144.945541,165.56,88.98,68.78
92.77,152.33,174.48,205.34,173.82,171.89,167.93204,196.96,139.62,179.15,192.85,206.93
39.68,39.68,39.68,39.68,39.68,72.27,78.33,83.91,55.25,67.45,63.64,58.42
39.68,39.68,39.68,39.68,39.68,39.68,39.68,40.17039,41.87,41.550788,51.85,75.05
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
