jan-21,fev-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,set-21,out-21,nov-21,dez-21
39.68,39.68,39.68,39.68,39.68,61.96,74.04,71.411,63.66,39.68,39.68,39.68
39.68,39.68,39.68,39.68,76.86,46.24,71.49,57.82,41.8,67.113596,57.267204,90.14
97.61,143.68,171.39,129.23,65.71,124.05,113.16,117.26876,88.990688,74.96,68.81,80.48
39.68,39.68,39.68,39.68,54.68,82.48,106.4,86.33,94.19,131.12422,110.88,133.14
39.68,39.68,39.68,39.68,39.68,69.84,73.51,66.34,39.68,61.12,43.99,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
43.14,69.5,83.49,136.38,145.09032,112.22,149.38,101.07,96.03,120.68,103.02,115.35
95.47,122.51,120.45,39.68,39.68,130.1,132.45,154.79,171.49,161.82,70.76,61.76
152.14,153.97,142.7,136.38,93.44,83.18,108.6,143.44,117.74,165.01,44.32,60.5
64.45,143.12,154.79,69.56,217.52,228.16,275.92,301.05,309.88,559.75,559.75,559.75
131.55,39.68,39.68,39.68,39.68,39.68,44.8,47.13,39.93,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,41.42,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,62.05,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,64.84,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,42.27,41.83,39.68
159.73,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,42.77,45.21,39.68,39.68,39.68,39.68,39.68
41.55,94.35,90.48,127.61,65.98648,97.177594,65,82.09,71.57,64.12,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
88.98,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
110.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,70.61,76.51,88.99,90.09,56.97,85.81
165.4,147.27,39.68,67.12,93.43,103.57,55.74102,47.13,55.77,57.62,43.8,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,54.98,40.9,39.68,42.29,39.68,39.68,39.68
49.93,39.68,39.68,39.68,39.68,71.11,73.51,47.18,43.99,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,107.98,79.31,43.18,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,63.57,90.27,105.74426,90.900848,97.624892,125.16,138.494244
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
