21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun,21-Jul,21-Aug,21-Sep,21-Oct,21-Nov,21-Dec
115.73,65.52,67.49,89.55,68.08,42.35,70.71,79.34,103.48,107.33,94.2,166.53
136.93,67.93,108.54,85.5,85.08,85.26,77.8,62.67,50.76,46.64,56.29,163.06
70.51,88.74,42.91,42.35,42.35,56.7,58.84,43.79,42.35,48.97,42.35,42.35
139.39,103.24,42.35,42.35,42.35,42.35,42.35,42.35,42.35,43.62,61.91,54.62
42.35,42.35,42.35,42.35,42.35,48.23,44.81,42.35,42.35,42.35,42.35,42.35
188.43,332.63,346.37,192.24,188.14,145.46,244.09,245.11,275.38,236.56,248.29,221.87
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
77.13,80.44,42.35,42.35,42.35,42.35,44.76,56.09,46.49,67.89,42.35,42.35
88.74,53.06,42.35,42.35,42.35,80.97,99.87,129.09,119.06,117.88,94.11,62.16
42.35,42.35,42.35,42.35,42.35,42.35,44.59,42.35,42.35,42.35,42.35,42.35
185.67,92.9,100.08,88.74,72.64,104.71,87.68,68.27,87.55,50.42,57.95,42.35
139.92,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
213.71,179.25,154.22,79.52,79.78,169.94,201.15,197.39,213.75,150.4,165.76,210.44
145.46,177.25,179.99,151.74,188.14,268.92,281.61,251.06,513.89,340.35,513.89,491
184.41,57.24,86.76,93.24,111.11,121.73,127.83,136.43,119.43,105.52,127.88,166.08
205.74,42.35,42.35,42.35,42.35,42.35,42.35,45.33,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,67.43,59.67,69.04,42.35,42.35,42.35
474.16,169.94,151.88,88.86,42.35,42.35,42.35,42.35,42.35,55.66,74.27,43.2
44.67,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,99.16,65.46,42.35,42.35,42.35,42.35,42.35,42.35,42.35
139.65,97.41,104.7,87.65,89.6,42.35,44.59,53.76,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,54.14,71.42,68.54,124.1,76.86,42.35
42.35,124.27,123.66,183.84,237.01,210.15,315.24,239.53,283.26,243.59,109.17,42.35
355.96,180.34,144.06,59.93,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
233.14,168.98,194.23,246.86,226.46,162.46,240.24,236.56,232.19,258.98,297.69,203.99
42.35,42.35,57.43,71.92,42.35,42.35,42.35,54.77,46.59,60.92,48.85,82.56
42.35,42.35,42.35,52.83,42.35,87.26,116.36,98.65,88.74,111.88,123.64,72.64
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.97,42.35
131.94,149.19,187.92,185.57,236.56,250.25,271.2,339.09,346.97,239.9,129.85,119.57
98.54,42.35,42.35,42.35,65.46,69.22,87.65,53.38,42.35,42.35,42.35,42.35
103.58,117,113.99,83.68,108.33,136.23,171.2,119.36,128.84,104.46,77.13,42.35
42.35,42.35,42.35,42.35,42.35,42.35,46.82,73.56,47.67,47.83,42.35,47.64
44.36,108.87,42.35,64.02,91.83,137.77,118.19,92.29,75.65,63.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,68.53,69.98,83.27,93.49,42.35,42.35,42.35
42.35,68.27,42.35,91.93,99.54,88.74,91.43,99.3,77.7,59.66,42.35,42.35
42.35,42.35,42.35,42.35,89.6,102.9,132.7,169.96,213.44,158.68,168.52,223.65
42.35,42.35,42.35,66.86,91.09,96.81,96.26,129.03,134.06,45.28,42.35,42.85
42.35,42.35,42.35,42.35,91.83,94.13,129.96,133.14,119.05,106.11,119.62,120.6
42.35,42.35,42.35,42.35,70.6,42.35,83.12,87.63,92.11,122.26,162.92,119.76
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,55.29,65.46,65.97,88.74,99.34,131.64,132.5,182.72,91.72
107.07,122.34,110.68,55.93,77.35,91.16,66.28,47.21,56.02,42.35,50.77,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.55,56.02,66.82
42.35,42.35,42.35,90.56,88.74,112.97,117.21,105.83,128.29,139.41,88.55,88.74
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,54.09,50.45,74.81,61.59,53.88,119.57
42.35,42.35,42.35,42.35,42.35,42.35,44.82,51.09,49.64,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.7,42.35,43.69,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.73,42.35,42.35
66.66,80.5,91.11,98.59,107.02,85.09,101.93,126.7,130.2,208.54,128.25,85.51
42.35,42.35,42.35,42.35,42.35,42.35,64.4,75.08,78.67,64.37,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,75.4,79.34,144.18,178.85,126.81,122.19
42.35,42.35,42.35,42.35,42.35,42.35,54.84,52.36,84.44,51.02,46.67,82.83
42.35,42.35,42.35,86.42,107.02,86.88,89.96,99.34,75.49,46.35,42.35,42.35
185.87,138.25,188.86,199.61,226.46,254.97,220.33,248.08,271.29,250.91,247.82,351.13
452.97,86.72,97.95,155.34,225.08,178.88,164.05,136.41,163.67,149.17,131.21,115.61
164.67,162.23,183.13,157.57,146.66,133.66,122.6,110.7,125.14,152.84,125.65,163.11
42.35,42.35,42.35,56.73,42.35,42.35,42.35,42.35,42.35,42.35,42.35,45.38
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
103.03,49.32,116.54,42.35,42.35,68.15,71.11,63.48,74,99.1,77.93,114.2
42.35,42.35,42.35,42.35,42.35,42.35,67.11,72.64,48.41,70.15,124.8,120.68
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.89
44.99,42.35,42.35,42.35,42.35,42.35,102.44,139.41,117.49,158.7,160.64,154.17
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,55.16,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
44.99,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.04,42.35,42.35
42.35,42.35,42.35,42.35,84.5,80.15,95.11,109.99,119.05,100.77,42.35,42.35
42.35,42.35,42.35,42.35,42.35,54.08,60.16,64.77,75.74,47.5,42.35,42.35
233.04,92.9,184.7,59.01,53.38,64.98,72.25,75.08,68.94,122.55,107.62,54.79
447.37,361.16,461.1,513.89,332.63,513.89,302,413.61,513.89,422.57,380.35,346.37
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
59.63,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.14,76.89
42.35,42.35,42.35,42.35,65.46,54.07,90.03,129.03,126.59,152.45,127.28,149.25
359.6,171.11,139.55,138.9,149.34,89.96,89.72,98.65,117.25,111.15,50.8,42.35
169.7,96.86,79.72,88.49,42.35,75.82,77.8,97.75,106.22,154.25,128,163.06
42.35,42.35,42.35,42.35,42.35,42.35,42.35,52.23,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.66,95.68
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,49.06
42.35,42.35,42.35,42.35,91.82,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,48.23,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,84.5,80.97,46.66,42.35,55.26,75.95,126.28,148.9
42.35,42.35,42.35,42.35,42.35,58.5,65.96,85.61,107.01,152.45,165.43,221.09
153.66,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,45.38
88.1,139.57,150.66,182.3,236.56,246.85,208.74,210.14,227.76,260.07,302.38,365.14
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
341.8,195.79,157.99,155.76,142.12,144.77,144.07,152.49,137.87,111.67,129.77,119.57
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,44.82,50.08,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,45.38,46.82,66.34,69.08,59.62,77.08,55.07
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
154.9,42.35,42.35,42.35,42.35,80.76,88.23,85.42,82.68,75.15,89.11,94.45
42.35,42.35,42.35,42.35,42.35,63.14,69.62,75.08,73.14,99.04,57.75,42.35
42.35,42.35,42.35,42.35,42.35,42.35,70.46,76.44,76.15,67.17,65.94,70.94
88.41,42.35,42.35,56.88,90.71,84.3,84.4,82.18,117.56,138.45,126.86,115.69
42.35,42.35,42.35,42.35,42.35,42.35,55.52,68.27,42.35,54.88,74.83,45.65
42.35,42.35,42.35,42.35,42.35,50.31,42.35,42.35,42.35,42.35,42.35,42.35
87.35,42.35,42.35,42.35,52.18,67.62,82.3,79.27,72.41,42.35,42.35,59.02
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,144.24,179.81,197.74,205.42,167.03,108.95,58.02,53.19,82.1
42.35,42.35,42.35,42.35,42.35,42.35,44.82,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,50.32,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
180.16,132.66,186.05,182.43,226.46,246.44,215.73,207.4,190.47,248.75,297.69,363.59
143.78,96.86,114.28,88.49,42.35,42.35,65.31,78.84,90.13,106.43,51.17,42.35
42.35,42.35,42.35,42.35,42.35,50.31,59.23,81.6,71.91,96.55,77.76,122.19
436.42,513.89,513.89,289.89,513.89,513.89,295.42,368.92,285.9,257.87,228.63,213.83
119.47,172.38,196.03,187.18,191.74,194.67,163.36,169.53,124.08,95.75,67.46,68.74
104.77,172.81,187.92,202.89,226.46,268.31,295.42,283.95,306.21,99.91,88.55,42.35
185.36,215.75,196.4,170.56,226.46,235.8,210.26,205.74,202.03,238.57,164.37,163.06
119.86,42.35,42.35,42.35,42.35,82.44,74.68,76.46,58.56,83.26,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,51.01,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,109.15,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.96,65.81,61.71
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,43.19,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
139.88,164.34,186,186.13,113.14,141.44,185.76,198.98,167.13,145.46,117.98,42.35
42.35,67.03,45.17,42.35,42.35,42.35,42.35,42.35,42.35,53.61,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,65.46,68.16,87.24,98.37,86.52,94.2,55.49,42.35
110.29,190.71,186.05,208.15,223.98,191.88,213.92,144.34,215.07,236.42,230.09,235.17
52.78,42.35,83.96,44.91,55.14,69.69,95.2,118.96,169.68,127.21,125.63,119.84
74.26,88.55,138.04,91.61,91.82,94.92,119.11,108.88,140.72,110.91,124.88,120.47
440.17,220.14,221.42,190.87,186.86,239.1,206.58,145.46,190.56,215,229.23,254.97
280.01,186.4,172.81,93.95,109.64,84.26,99.04,119.89,152.84,88.74,68.37,47.67
55.38,42.35,42.35,42.35,42.35,42.35,44.59,42.35,42.35,42.35,42.35,42.35
97.52,111.36,97.28,75.56,93.76,96.24,88.31,110.45,105.22,118.19,70.29,103.28
189.32,203.29,186.05,173.28,224.58,188.14,258.83,255.36,270.85,286.26,302.48,160.13
127.17,130.25,110.02,142.06,79.08,65.26,87.36,61.29,74.19,46.64,42.35,42.35
84.31,80.04,140.39,136.17,135.98,85.52,133.99,106.31,132.1,119.89,125.02,118.4
48.78,79.98,81.83,57.43,42.35,51.41,94.3,101.87,119.05,122.55,126.4,42.35
42.35,42.35,42.35,42.35,42.35,42.35,54.34,42.35,42.35,47.37,42.35,42.35
59.39,42.35,42.35,53.61,65.46,83.96,96.26,98.65,85.94,67.99,51.13,42.35
88.74,42.35,42.35,42.35,42.35,49.61,70.74,85.42,127.01,42.35,52.28,58.29
448.2,236.56,254.66,192.66,225.32,195.34,210.26,136.97,77,150.81,131.12,173.73
141.81,167.65,156.32,192.24,226.46,250.61,255.38,264.64,284.15,199.48,163.19,139.67
42.35,42.35,42.35,42.35,42.35,83.75,83.03,74.83,87.04,71.53,49.27,118.5
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,44.28,42.35,65.46,65.29,101.78,125.82,156.06,161.19,157.03,115.81
42.35,42.35,42.35,42.35,42.35,50.32,72.69,58.66,73.14,100.59,109.26,119.57
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
79.46,90.09,118.16,135.86,194.3,199.92,238.4,262.13,188.32,199.41,156.34,121.42
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
75.23,88.63,97.05,76.32,102.19,97.3,122.56,106.83,92.37,61.82,81.2,70.81
89.78,169.94,65.29,54.08,42.35,50.23,42.35,50.04,42.35,42.35,42.35,42.35
74.26,42.35,42.35,42.35,42.35,65.49,58.84,51.71,63.58,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,88.42,89.35,88.07,101.22,110.59,125.71,163.09
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,50.93,65.94,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
198.59,132.2,110,42.35,42.35,42.35,94.16,92.52,102.12,129.9,124.93,101.36
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,82.96,77.8,89.88,121.55,129.19,124.88,156.91
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
60.94,42.35,42.35,42.35,42.35,52.74,69.98,93.47,83.3,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,80.05,71.08,88.96,97.87,70.22,55.48,94.6
42.35,42.35,42.35,117.96,107.02,102.9,101.3,117.62,146.36,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,67.62,81.25,82.42,77,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,48.82,43.7,54.4,42.35,42.35,42.35
42.35,42.35,42.35,139.84,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
55.51,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,60.97,49.59,42.35,50.43,61,61.04,85.11
42.35,42.35,42.35,42.35,42.35,42.35,53.87,42.35,42.35,42.35,42.35,48.54
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
91.37,72.64,42.35,42.35,42.35,42.35,48.42,42.35,42.35,42.35,42.35,62.16
42.35,42.35,42.35,92.89,70.38,42.35,50.47,45.38,42.35,42.35,42.35,42.35
141.78,93.9,62.27,101.47,94.18,59.7,75.88,70.15,67.96,104.46,98.74,76.37
42.35,42.35,42.35,42.35,42.35,49.13,42.35,42.35,87.42,61.6,97.9,120.98
134.98,155.43,163.21,134.79,126.8,122.78,124.56,131.35,133.83,141.84,118.62,122.24
42.35,42.35,42.35,42.35,42.35,42.35,44.59,42.35,42.35,42.35,42.35,48.89
42.35,42.35,42.35,42.35,42.35,65.49,69.98,81.58,123.88,91.74,126.78,142.68
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
81.92,42.35,42.35,49.99,42.35,78.74,89.96,97.05,102.48,104.46,147.23,166.73
50.56,42.35,123.08,67.39,56.63,84.58,100.79,93.84,121.48,150.02,153,167.2
50.72,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
50.12,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
51.81,42.35,42.35,94.02,96.09,97.3,89.89,91.71,91.76,99.62,42.35,68.74
42.35,42.35,42.35,42.35,42.35,70.81,85.6,99.3,109.67,82.61,62.56,53.85
96.5,128.38,128.83,88.79,107.02,128.59,136.18,107.79,116.53,155.26,130.62,115.13
42.35,42.35,42.35,42.35,42.35,42.35,67.02,75.19,90.77,67.03,76.02,119.57
45.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,65.81,87.81,84.71,107.38,96,80.1,42.35
42.35,42.35,42.35,89.6,71.22,87.25,89.18,97.75,95.75,104.46,78.97,42.35
42.35,42.35,42.35,42.35,53.65,67.03,75.84,93.4,122.11,128.49,163.98,236.49
42.35,42.35,42.35,46.93,88.74,123.19,159.09,154.72,188.14,105.3,128.97,121.28
67.99,137.02,133.21,138.52,53.08,84.57,101.86,105.61,119.05,111.01,125.13,146.52
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
43.3,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,74.66
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,44.26,42.35,46.61,83.29
251.75,169.29,140.4,134.49,93.87,98.84,80.3,89.88,96.41,134.27,140.4,55.17
96.61,42.35,42.35,42.35,42.35,54.07,70.46,68.22,82.68,42.35,42.35,42.35
144.45,42.35,42.35,42.35,42.35,49.14,59.12,42.35,50.18,65.68,92.65,81.01
64.23,42.35,42.35,42.35,42.35,73.36,89.45,109.4,73.11,72.61,103.06,104.82
144.03,112.52,156.98,206.07,226.46,238.11,254.97,205.72,217.2,214.88,210.75,119.57
151.97,182.68,186.05,210.11,205.74,250.35,445.35,370.45,306.95,334.89,399.92,366.5
42.35,42.35,42.35,42.35,42.35,67.63,98.49,123.46,90.3,83.05,76.37,115.87
62.84,65.78,74.13,42.35,65.46,69.3,102.04,97.05,90.29,48.49,69.8,119.57
42.35,86.31,42.35,42.35,42.35,66.48,88.74,113.23,131.18,116,123.77,115.69
42.35,42.35,42.35,42.35,42.35,79.47,96.26,101.89,106.2,103.9,80.45,42.35
42.35,42.35,42.35,42.35,42.35,86.46,89.93,107.57,89.71,93.87,56.24,42.35
42.35,42.35,81.54,98.8,88.74,88.61,117.24,160.13,169.33,172.74,236.56,154.8
148.37,135.73,139.11,154.61,175.3,233.74,211.53,248.07,254.97,239.41,233.39,169.15
42.35,42.35,42.35,42.35,42.35,73.37,91.25,99.34,109.56,104.46,42.35,42.35
162.4,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,57.92,46.66,63.44,74,42.35,42.35,42.35
177.08,219.43,116.22,84.72,59.54,50.33,44.82,50.33,42.35,42.35,42.35,42.35
61.93,42.35,42.35,42.35,42.35,42.35,46.81,75.08,92.62,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,67.58,42.35,42.35,42.35,65.49,82.87,82.62,78.6,42.35,43.82,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,82.33
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,50.79,49.02
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
52.74,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
52.11,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,63.73,46.66,48.78,52.1,46.63,54.08,79
42.35,42.35,42.35,42.35,42.35,80.05,101.88,108.36,122.89,102.16,92.38,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,47.64,51.1
42.35,42.35,42.35,42.35,76.18,68.47,42.35,42.35,42.35,42.35,42.35,42.35
259.37,174.59,62.99,69.67,59.05,42.35,74.24,66.33,90.3,91.43,56.17,57.05
216.73,161.83,154.22,104.58,150.02,137.42,135.55,122.09,131.77,127.6,164.77,163.06
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
75.07,42.35,42.35,42.35,42.35,42.35,70.46,68.27,92.62,107.33,129.05,141.86
42.35,42.35,42.35,42.35,53.08,78.3,93.9,98.65,129.12,149.79,135.94,163.06
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,62.17,50.34,75.56,96.24,79.72,113.75
42.35,42.35,42.35,42.35,42.35,58.77,77.18,109.46,121.18,125.69,165.53,236.49
71.57,94.71,111.91,97.69,122.51,143.91,163.37,191.09,269.07,283.74,266.85,312.64
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,47.78,77.6,65.94,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,45.61,56.42,82.68,70.97,42.35,42.35
147.62,193,91.41,139.41,142.12,142.34,161.18,135.56,115.81,87.76,53.08,101.41
42.35,42.35,42.35,42.35,42.35,82.93,111.19,128.6,99.46,64.85,75.59,70.06
42.35,42.35,42.35,42.35,42.35,42.35,54.09,42.35,42.35,42.35,42.35,42.35
125.85,88.64,84.06,42.35,51.73,55.79,72.48,85.42,79.92,64.85,68.54,88.74
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,44.15,53.52,42.35,42.35,42.35
58.25,122.84,236.56,192.24,142.12,193.49,158.35,107.73,119.29,107.64,109.17,119.99
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
110.24,128.87,134.36,119.7,129.31,136.23,108.45,148.72,169.33,173.95,100.99,68.74
143.02,126.56,124.44,98.95,87.02,100.87,97.54,109.46,117.49,124.6,64.31,42.35
42.35,42.35,42.35,75.08,42.35,68.47,70.46,85.61,108.36,121.23,83.57,42.35
137.91,169.94,119.65,88.47,59.05,67.6,96.63,111.42,124.14,96.94,105.95,80.44
96.37,42.35,97.28,88.74,69.96,98.72,115.91,129,172.12,151.25,169.91,163.06
59.89,96.59,135.32,149.84,134.64,138.48,154.59,144.95,183.82,167.15,162.99,79.36
198.59,205.74,140.39,150.72,135.04,122.99,126.53,140.2,178.33,167.34,74.18,82.14
201.62,221.67,513.89,513.89,513.89,505.32,449.2,494.22,513.89,513.89,239.95,213.16
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.96,42.35,42.35
154.95,169.5,185.99,173.89,198.74,193.81,262.06,255.36,195.18,217.12,75.73,119.57
42.35,42.35,42.35,92.59,131.72,92.8,88.74,99.34,84.43,143.51,95.85,118.52
42.35,42.35,42.35,42.35,42.35,87.41,81.25,75.62,77.39,82.98,52.14,42.35
42.35,42.35,42.35,42.35,42.35,42.35,53.75,70.14,80.53,91.38,57.66,111.54
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,90.22,154.91,113.22,159.94,133.41,159.41,160.55,152.33,146.35,110.7,86.22
42.35,42.35,42.35,42.35,42.35,48.23,48.42,58.44,50.03,84.92,67.2,72.45
74.44,67.93,155.05,139.41,142.12,196.02,125.64,155.59,170.86,221.02,166.94,224.64
42.35,42.35,42.35,42.35,42.35,59.5,75.4,93.46,93.22,104.71,81.86,134.92
42.35,42.35,42.35,42.35,42.35,56.45,75.58,96.33,87.43,130.6,138.45,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,63.81,61.64,58.63,47.03
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,61.1,57.14,42.35
42.35,42.35,42.35,42.35,42.35,65.49,49.59,55.06,47.78,48.97,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,51,58.58,42.35
88.41,126.01,138.56,71.99,140.7,132.37,127.83,170.04,167.94,152.97,127.87,42.35
53.93,42.35,42.35,42.35,42.35,73.37,60.78,59.67,47.22,42.35,42.35,42.35
