20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct,20-Nov,20-Dec
80.43,42.35,74.21,97.05,42.35,42.35,70.93,55.5,54.33,84.45,138.64,49.36
142.9,157.33,42.35,42.35,42.35,69.6,55.09,48.21,54.79,42.35,64.25,140.61
144.87,178.25,145.31,155.78,162.3,153.4,129.98,99.69,153.22,58.06,42.35,84.16
122.46,94.69,162.71,163.79,179.26,202.39,201.29,208.01,201.23,208.01,164.36,185.73
513.89,414.41,290.06,193.8,203.2,219.68,244.96,243.66,260.01,192.64,210.14,224.59
146.23,196.17,177.68,152.32,152,180.31,214.7,255.64,346.37,208.01,513.89,513.89
513.89,513.89,513.89,55.23,42.35,108.34,145.28,117.79,163.94,187.99,179.77,140.49
116.46,92.43,115.82,74.29,53.08,97.35,89.72,85.96,145.46,191.39,174.29,203.83
42.35,42.35,42.35,42.35,42.35,63.49,50.41,106.23,98.78,42.35,72.64,88.74
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
176.08,207.89,283.74,207.4,187.62,217.96,220.14,294.47,246.73,280.01,279.11,432.68
42.35,42.35,42.35,42.35,42.35,42.35,43.8,43.82,54.29,42.35,68.59,42.35
45.76,42.35,42.35,42.35,42.35,46.13,42.35,47.96,54.29,42.35,42.35,42.35
166.26,65.08,55.73,42.35,42.35,42.35,52.81,52.85,43.72,100.83,101.97,61.87
96.08,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
513.89,513.89,513.89,52.68,513.89,81.04,455.88,420.99,513.89,513.89,279.1,332.1
317.05,116.96,148.74,97.11,88.74,168.58,128.93,159.98,178.15,216.23,247.59,249.96
325.77,89.09,77.43,42.35,42.35,42.35,71.21,53.11,42.35,42.35,42.35,42.35
42.35,42.35,42.35,88.74,117.06,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,70.76,67.02,67.15,145.46,64.25,80.44
141.04,183.15,261.38,189.7,152,183.93,180.87,136.06,116.92,120.47,129.88,84.97
42.35,42.35,42.35,42.35,42.35,42.35,49.03,42.35,42.35,80.94,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
214.53,175.17,180.92,106.8,139.18,150.18,186.06,158.12,171.96,188.14,283.74,60.42
132.51,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
61.34,64.04,50.51,73.44,66.46,63.49,47.61,42.35,42.35,42.35,42.35,42.35
124.96,188.28,197.07,176.93,179.62,194.02,113.98,123.1,88.88,53.22,42.35,42.35
65.63,77.91,114.58,72.69,140.36,107.36,108.01,112.17,123.99,80.69,47.05,112.53
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
51.17,42.35,42.35,42.35,42.35,47.75,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,83.34,42.35,42.35,42.35,43.48,42.35,42.35
95.71,42.35,42.35,42.35,42.35,111.55,145.46,85.26,131.46,79.26,58.11,51.38
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
168.65,92.43,172.06,159.07,207.32,193.14,215.74,239.9,234.41,197.83,244.61,175.65
148.31,106.62,166.54,112.52,133.64,176.78,129.27,145.46,119.84,62.14,65.93,42.35
149.82,90.41,131.16,193.8,182.61,181.09,206.34,228.12,251.88,121.57,63.32,70.33
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
130.93,42.35,42.35,42.35,42.35,42.35,95.01,64,76.07,45.22,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
127.51,101.71,42.35,42.35,42.35,73.53,129.94,131.53,136.06,76.63,42.35,42.35
217.38,89.62,161.06,115.12,88.74,116.85,136.77,129.48,179.16,147.19,52.68,42.35
42.35,42.35,42.35,42.35,42.35,46.76,72.95,44.72,54.85,62.5,42.35,42.35
42.35,42.35,42.35,53.31,74.29,106.8,126.89,145.46,130.06,156.09,176.92,109.54
42.35,42.35,42.35,42.35,42.35,42.35,43.8,46.99,42.35,42.35,42.35,42.35
175.69,170.4,152.6,119.71,135.34,116.38,79.03,106.84,59.81,81.12,42.35,42.35
197.39,189.64,179.94,124.97,109.72,111.4,131.05,90.71,87.11,42.35,42.35,42.35
254.97,130.33,150.54,166.06,114.73,122.15,99.69,84.96,42.35,55,50.55,42.35
513.89,513.26,513.89,291.86,358.1,513.89,226.86,209.24,201.34,346.37,513.89,513.89
513.89,513.89,513.89,513.89,513.89,281.24,513.89,513.89,513.89,513.89,513.89,513.89
513.89,513.89,201.61,186.77,146.4,134.34,109.17,104.87,110.02,170.11,158.09,139.41
42.35,42.35,42.35,42.35,42.35,69.61,76.71,89.88,54.77,44.74,50.43,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
167.79,209.46,193.04,210.22,242.19,174.17,147.32,166.89,121.43,140.82,145.57,163.54
147.14,118.6,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
99.34,152.23,162.36,202.26,218.76,228.75,220.14,212.34,247.21,228.83,210.95,82.9
342.62,130.17,167.71,193.8,182.1,192.41,137.31,150.6,110.92,121.36,84,58.38
196.77,410.53,163.26,150.23,107.59,91.3,93.11,108.59,117.63,61.64,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
277.65,188.14,248.83,201.12,187.95,184.87,172.79,151.82,198.09,217.37,105.49,77.39
317.68,42.35,42.35,42.35,42.35,42.35,42.35,42.35,69.21,141.26,56.54,42.35
219.23,143.41,117.3,100.14,128.02,128.48,62.06,74.22,99.06,86.47,55.48,42.35
125.66,121.28,160.08,132.25,162.91,228.09,182.49,239.99,201.66,67.04,46.29,42.35
511.19,207.03,180.77,226.09,235.31,228.09,229.71,194.95,322.23,246.26,238.41,223.65
128.09,161.08,114.74,117.18,205.74,217.99,183.5,204.9,238.99,263.18,351.95,513.89
151.68,98.54,42.35,42.35,42.35,42.35,65.23,42.35,55.02,42.35,42.35,42.35
88.82,152.32,58.03,42.35,42.35,87.77,53.17,42.35,63.82,83.89,64.2,63.65
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
513.89,513.89,211.42,213.83,204.34,216.88,208.01,208.02,178.62,130.23,197.84,216.5
130.4,194.28,129.32,119.12,98.43,119.33,61.83,74.47,53.98,141.19,65.45,69.51
195.38,187.39,188.14,188.14,98.43,87.71,110.96,86.67,110.03,86.87,82.73,52.28
42.35,52.78,58.03,42.35,42.35,63.49,75.85,75.52,91.4,129.31,118.41,42.35
42.35,42.35,42.35,42.35,42.35,42.35,47.52,42.35,42.35,61.14,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
132.51,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
176.34,125.93,49.05,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
83.78,84.24,42.35,42.35,42.35,42.35,65.01,92.94,89.03,88.44,55.48,42.35
132.51,140.38,42.35,42.35,42.35,83.74,139.78,93.25,58.51,94.72,67.03,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,67.03,42.35
88.54,137.2,136.68,129.76,137.6,146.39,47.71,47.76,42.35,42.35,42.35,42.35
75.5,42.35,58.38,42.35,42.35,78.6,104.54,116.63,111.5,109.9,139.41,221.25
148.31,213.94,129.32,193.8,182.61,193.14,192.7,195.22,229.13,137.79,198.89,144.6
42.35,42.35,42.35,42.35,42.35,72.53,81.49,85.45,110.14,106.27,88.34,51.33
228.75,206.11,513.89,112.8,205.74,254.97,513.89,513.89,294.69,316.15,513.89,513.89
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,47.39,47.88,46.76,54.86,77.73,42.35,58.16
513.14,394.91,513.89,145.46,145.46,229.85,243.77,251.21,261.26,256.76,205.74,139.41
216.8,146.13,200.84,153.06,134.55,146.38,80.97,100.56,124.52,78.93,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
55.88,103.15,84.07,93.05,104.86,125.69,95.01,139.76,167.83,94.92,59.86,63.23
87.69,176,151.57,155.7,128.02,102.99,71.23,53.08,42.35,42.35,42.35,42.35
254.97,92.66,76.52,68.04,98.64,53.08,48.95,70.07,52.82,63.04,42.35,42.35
115.9,206.82,125.44,68.96,71.11,78.6,76.79,85.19,77.11,101.6,84.39,62.33
42.35,72.98,42.35,42.35,49.11,42.35,42.35,42.35,42.35,42.35,42.35,42.35
102.93,66.62,42.35,42.35,42.35,88.74,77.11,80.56,89.83,53.09,42.35,43.23
334.9,86.57,42.35,42.35,42.35,42.35,42.35,42.35,42.35,77.51,65.65,65.13
179.4,153.05,173.82,155.7,137.6,83.26,95.01,97.4,124.8,110.49,123.59,145.11
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,45.54,42.35,47.46
88.74,95.77,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
304.44,387.17,206.47,217.02,145.22,191.35,189.7,202.25,228.68,304.29,197.43,240.2
42.35,42.35,42.35,42.35,42.35,64.6,70.08,55.13,58.38,145.46,164.36,121.17
42.35,42.35,42.35,42.35,42.35,47.39,42.35,42.35,47.27,42.35,42.35,42.35
320.84,206.27,333.45,214.08,264.85,280.01,295.35,245.1,252.84,429.17,279.1,314.7
88.74,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,58.69
104.12,131.73,116.65,115.87,98.43,89.59,70.08,53.59,122.27,69.25,62.59,70.69
256.37,209.59,200.29,132.35,108,137.55,135.78,133.37,123.51,128.53,177.29,66.63
42.35,42.35,42.35,42.35,42.35,42.35,80.97,85.26,86.42,139.43,93.48,55.65
87.05,217.05,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
79.32,89.26,58.03,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
168.46,432.54,134.61,152.68,140.28,127.57,127.85,99.69,125.37,42.35,42.35,50.52
156.04,107.95,162.71,197.64,115.16,122.52,117.73,144.75,118.16,63.41,67.53,42.35
513.89,90.64,82.31,63.98,47.69,55.42,47.33,42.35,83.85,42.35,42.35,42.35
85.21,42.35,120.24,119.2,126.82,42.35,65.23,57.57,53.98,64.04,70.76,53.08
58.58,42.35,42.35,42.35,42.35,69.6,71.21,67.09,55.24,57.13,67.47,62.33
130.4,97.4,89.3,82.03,89.89,42.35,42.35,43.82,42.35,42.35,42.35,42.35
42.35,42.35,42.35,119.5,168.74,111.35,131.16,153.73,183.06,215.74,180.35,86.73
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,96.54,110.55,101.32,142.23,186.22,215.74,137.6
65.37,42.35,42.35,43.05,42.35,84.53,88.74,139.76,92.05,94.56,113.92,121.86
42.35,42.35,42.35,42.35,42.35,42.35,47.61,55.84,75.37,115.57,80.68,89.47
513.89,513.89,315.75,304.61,232.58,226.98,263.36,273.05,365.32,513.89,513.89,513.89
87.05,71.12,65.95,68.22,42.35,78.37,124.4,159.17,193.75,192.09,314.7,293.58
42.35,42.35,42.35,42.35,42.35,42.35,49.2,57.57,89.9,49.9,58.23,67.38
42.35,42.35,42.35,42.35,42.35,64.27,82.38,130.52,145.49,151.7,205.74,140.69
42.35,42.35,42.35,73.43,42.35,84.53,118.08,159.63,192.58,168.65,156.62,254.97
273.11,434.57,211.42,213.83,159.67,226.98,256,249.15,343.82,106.87,88.74,67.01
342.62,513.89,325.92,219.55,204.63,195.7,254.97,236.31,246.7,301.06,279.64,178.21
57.98,103.15,42.35,51.4,42.35,86.39,113.9,113.4,205.74,47.5,51.01,52.46
118.92,141.36,137.24,65.07,42.35,42.35,45.49,47.7,54.29,101.64,65.7,68.35
141.16,139.41,160.79,147.1,95.06,108.82,130.67,164.14,163.36,109.52,111.83,79.35
42.35,42.35,42.35,42.35,42.35,69.6,78.41,67.03,69.55,139.42,141.48,147.67
100.28,159.56,202.13,132.61,95.93,174.77,210.15,208.64,184.37,256.76,361.37,382.82
489.56,464.53,171.01,210.28,158.82,195.7,214.24,200.49,260.14,254.97,141.88,181.99
42.35,42.35,42.35,42.35,42.35,51.17,42.35,42.35,42.35,42.35,53.92,42.35
42.35,42.35,42.35,42.35,42.35,42.35,47.52,51.57,99.53,42.35,42.35,42.35
42.35,42.35,42.35,43.05,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.37,43.98,77.23,96.76,123.08
249.95,42.35,42.35,42.35,42.35,64.38,42.35,42.35,53.36,100.19,42.35,42.35
42.35,42.35,42.35,42.35,42.35,60.19,47.52,45.48,54.86,58.62,64.25,75.81
92.99,66.76,133.2,115.33,95.69,97.08,104.87,128.86,115.35,132.32,151.7,125.31
53.24,72.85,76.83,90.49,42.35,72.5,52.81,73.76,72.02,57.67,52.39,53.94
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
87.38,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
215.8,187.5,210.83,229.92,223.43,255,214.48,209.88,215.74,210.14,205.74,172.55
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
57.85,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
61.79,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
200.21,101.1,129.25,110.72,42.35,103.44,77.05,88.74,58.87,85.34,54.45,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,92.43,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
216.92,49.72,49.05,43.32,42.35,79.29,45.49,50.79,42.35,90.83,90.4,108.46
249.17,339.66,145.46,151.01,116.56,142.86,107.86,65.5,58.88,107.68,88.08,46.99
50.54,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,50.88,42.35
198.66,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.98,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,98.79,73.02,92.62,62.22,68.19,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
86.91,124.47,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
86.09,42.35,42.35,42.35,42.35,42.35,71.4,78.61,42.35,42.35,46.51,43.18
74.66,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
60.33,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
146.73,173.68,115.82,117.64,132.31,111.2,48.34,74.95,53.98,42.35,42.35,42.35
70.04,151.11,178.74,205.74,205.45,199.88,188.76,237.08,220.88,180.99,185.59,171.97
212.57,180.17,186.44,91.65,106.96,42.35,42.35,42.35,42.35,42.35,42.35,42.35
254.97,464.53,193.2,139.41,203.2,205.05,230.74,241.25,203.54,256.76,279.1,352.06
42.35,73.48,86.21,42.35,42.35,42.35,80.79,88.74,55.02,71.68,88.16,43.23
513.89,464.53,206.47,219.19,181.21,140.64,175.38,200.41,98.78,192.59,194.16,168.03
132.51,194.19,127.43,42.35,42.35,51.47,42.35,42.35,42.35,42.35,42.35,42.35
130.32,102.79,82.89,122.53,71.11,63.78,42.35,52.85,42.35,50.92,42.35,42.35
428.43,170.31,85.3,53.96,56.8,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,62.07,67.37,91.2,107.59,112.81,78.26,140.4,95.88,60.42,42.35,42.35
155.91,135.96,105.76,59.68,42.35,42.35,64.48,102.66,63.83,42.35,42.35,42.35
513.89,68.24,126.24,129.43,124.09,112.69,142.74,166.63,200.23,170.11,72.85,42.35
42.35,42.35,42.35,42.35,42.35,42.35,76.62,45.56,88.74,42.35,42.35,42.35
127.31,42.35,42.35,42.35,42.35,91.2,71.27,84.23,94.4,42.35,42.35,42.35
65.64,42.35,88.65,74.22,156.45,193.14,126.48,148.23,156.62,42.35,60.16,42.35
106.5,97.11,71.55,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,45.44,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,67.03,105.88,98.59,80.37,42.35,42.35,42.35
90,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,52.96
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,91.29,46.95,42.35,42.35,42.35,42.35,42.35
141.48,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
67.44,42.35,42.35,42.35,42.35,55.01,46.95,43.82,43.98,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,55.39,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,48.89,42.35,42.35,42.35,42.35,42.35,42.35,42.35,50.47
104.01,117.63,107,157.77,142.67,121.94,128.2,68.13,77.36,42.35,42.35,42.35
120.12,117.4,42.35,59.69,53.06,75.27,52.81,52.85,54.29,42.35,42.35,42.35
80.51,142.31,115.82,121.8,89.23,80.95,80.26,50.35,60.56,86.9,57.95,61.54
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,56.72,80.63,84.11,42.35
175.69,180.96,188.14,201.12,209.42,194.02,186.96,194.5,240.47,192.59,152.01,161.53
42.35,42.35,42.35,91.2,114.19,123.29,101.37,83.81,92.18,84.29,98.04,100.41
42.35,42.35,42.35,42.35,42.35,87.77,82.38,108.24,83.16,123.57,139.34,163.72
195.86,56.44,84.55,117.24,70.62,120.49,80.06,64.4,43.98,49.73,42.35,52.32
42.35,42.35,42.35,42.35,87.82,86.93,78.41,50.78,54.22,92.27,141.97,117.92
139.41,103.15,42.35,42.35,42.35,65.9,46.73,47.6,58.32,62.95,51.67,123.76
42.35,42.35,42.35,42.35,80.44,119.96,60.2,67.97,64.18,85.76,120.73,42.35
225.72,143.59,58.03,88.74,55.78,79.29,73.63,116.38,92.48,67.33,91.62,100.6
190.65,168.54,86.21,152.32,166.73,171.15,108.01,112.18,125.04,106.76,181.7,162.36
86.94,107.16,84.08,96.79,133.27,171.15,90.51,112.18,60.09,42.35,42.35,42.35
112.85,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,76.66,42.35,42.35
42.35,42.35,42.35,42.35,42.35,55.9,70.76,50.85,42.35,42.35,42.35,42.35
513.89,193.99,229.86,166.16,218.76,228.23,230.75,234.17,260.93,259.06,279.64,208.53
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
163.09,161.85,177.53,191.29,212.41,226.98,232.37,258.29,236.64,279.41,513.89,375.52
143.6,146.74,138.59,135.37,149.88,190.75,65.23,71.32,61.57,80.54,61.37,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,53.95,88.16,120.73,139.41
211.16,165.7,116.54,65.07,57.53,81.25,45.49,61.87,54.29,72.83,76.67,43.86
249.11,207.03,149,130.2,113.77,116.19,103.04,42.35,53.72,51.87,65.08,42.35
96.49,42.35,59.12,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
497.04,181.24,116.13,111.01,120.92,86.1,49.03,42.35,42.35,42.35,42.35,42.35
228.74,145.59,82.31,91.65,79.63,88.66,76.38,43.23,42.35,42.35,42.35,42.35
81.71,179.29,120.25,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,83.3,42.35,42.35,75.17,65.23,55.5,42.35,47.57,42.35,42.35
77.62,88.74,117.04,155.78,156.46,195.41,183.5,156.13,159.28,216.58,279.1,42.35
63.69,42.35,80.81,42.35,42.35,47.22,42.35,42.35,48.55,67.03,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
50.73,103.15,158.93,113.4,88.74,88.74,115.91,131.07,159.73,189.91,208.01,84.97
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
513.89,513.89,513.89,172.58,254.97,195.7,205.74,208.01,185.41,227.82,152.58,199.5
331.45,507.68,217.05,164.67,155.1,202.05,220.14,183.07,190.77,185.36,208.01,168.03
65.96,168.78,62.85,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,43.16,42.35,42.35,42.35,42.35
130.4,87.44,86.21,109.08,42.35,42.35,71.4,62.76,59.81,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
61.51,56.6,42.35,42.35,42.35,42.35,42.35,45.55,42.35,53.6,47.61,43.28
263.78,231.38,139.73,125.02,166.61,119.06,114.89,158.8,146.56,107.6,106.97,43.23
42.35,42.35,42.35,42.35,42.35,42.35,70.29,74.37,99.84,103.83,107.19,128.15
42.35,42.35,42.35,42.35,42.35,56.31,76.72,87.34,98.78,63.47,126.17,42.35
88.38,127.87,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,52.49,50.41,51.34,67.03,126.41,139.35,87.89
80.12,65.73,76.03,42.35,42.35,42.35,52.81,53.1,54.3,81.18,154.86,144.33
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,66.45,42.35
147.32,42.35,58.03,93.05,107.59,79.25,116.51,66.82,53.91,87.61,111.22,116.86
139.41,188.82,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.98,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,52.81,71.52,54.29,102.68,113.92,60.12
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
80.57,133.42,130.69,93.05,74.2,78.04,111.47,120.28,109.86,72.7,60.99,42.35
513.89,489.47,120.03,129.05,123.83,115.19,95.32,100.96,122.7,121.81,209.13,110.37
53.06,42.35,42.35,42.35,42.35,52.49,74.39,85.36,48.07,42.35,42.35,42.35
240.37,513.89,315.75,220.68,161.28,186,211.73,228.12,254.97,171.63,171.95,139.41
164.92,186.37,130.77,100.11,76.42,65.15,76.38,75.86,54.72,55.43,90.81,59.56
513.89,513.89,513.89,513.89,250.53,513.89,475.79,398.81,513.89,256.76,145.46,81.51
228.26,227.86,325.92,189.22,205.74,198.09,184.28,208.01,255.9,191.9,279.1,256.75
513.89,513.89,513.89,453.48,346.37,400.34,408.3,411.5,136.06,231.03,207.99,202.48
53.08,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
62.44,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,68.14,85.36,46.95,42.35,43.72,42.35,42.35,42.35
513.89,193.01,129.78,53.95,68.03,69.22,75.85,91.76,88.25,134.65,188.76,203.17
249.95,150.3,131.52,42.35,42.35,81.07,80.97,92.94,89.03,81.66,107.72,42.35
451.69,176.29,60.49,65.63,87.74,42.35,56.01,53.52,59.81,78.3,96.54,42.35
143.12,60.98,60.22,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
342.75,143.81,150.48,155.78,137.6,115.19,59.71,56.25,42.35,45.27,42.35,42.35
334.31,513.89,182.32,161.82,177.89,159.19,409.5,411.5,188.14,215.74,145.46,42.35
119.64,53.06,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
91.56,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
88.75,89.17,58.03,66.01,88.74,132.25,126.68,121.62,115.73,78.29,65.18,77.71
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,45.54,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,53.08,50.41,42.35,42.35,42.35,42.35,42.35
195.39,189.32,206.47,220.56,200.7,239.24,230.74,244.78,261.93,279.11,192.58,173.81
42.35,42.35,42.35,42.35,42.35,98.12,135.01,169.03,196.87,216.02,172.9,104.33
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,66.37,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
65.65,148.25,108.97,88.32,78.22,42.35,69.65,110.76,106.01,72.01,78.77,56.53
105.49,42.35,42.35,82.06,42.35,111.2,65.23,48.39,44.69,42.35,42.35,42.35
52.34,59.18,42.35,42.35,70.96,45.3,85.88,99.93,85.23,114.77,128.1,42.35
48.53,89.09,77.43,73.43,42.35,44.68,55.09,49.99,60.02,58.06,58.55,42.35
